package	num	num_dang	perm_normal	perm_dang
ru.rshb.dbo	35	9	android.permission.WAKE_LOCK,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.QUERY_ALL_PACKAGES,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.sec.android.provider.badge.permission.WRITE,android.permission.FLASHLIGHT,android.permission.USE_FINGERPRINT,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.READ_SETTINGS,android.permission.READ_APP_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.htc.launcher.permission.READ_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_CONTACTS
ru.cbalkp.rel2	10	3	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FLASHLIGHT,com.google.android.providers.gsf.permission.READ_GSERVICES	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
org.ray.fines	16	4	android.permission.FOREGROUND_SERVICE,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,org.reactivephone.permission.C2D_MESSAGE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.mkb.mobile	25	8	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.USE_BIOMETRIC,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.GET_TASKS,android.permission.WRITE_SYNC_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.NFC,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,android.permission.QUERY_ALL_PACKAGES,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS
digital.fact.saver	15	2	android.permission.INTERNET,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.USE_BIOMETRIC,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tinkoff.mb.kids	36	11	android.permission.MODIFY_AUDIO_SETTINGS,android.permission.QUERY_ALL_PACKAGES,android.permission.USE_FULL_SCREEN_INTENT,android.permission.USE_FINGERPRINT,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.BLUETOOTH,ru.tinkoff.mb.kids.permission.PROCESS_PUSH_MSG,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,ru.tinkoff.mb.kids.permission.pushserver.RECEIVE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,ru.tinkoff.mb.kids.permission.PUSH_PROVIDER,android.permission.WAKE_LOCK,android.permission.NFC,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.BLUETOOTH_ADMIN,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_PHONE_NUMBERS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR,android.permission.READ_CONTACTS,android.permission.WRITE_CALENDAR,android.permission.RECORD_AUDIO
ru.vtb.npf	12	0	android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,ru.vtb.npf.permission.PUSH_PROVIDER,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,ru.vtb.npf.permission.PROCESS_PUSH_MSG,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.INTERNET	
ru.finam.android	15	3	android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,android.permission.USE_FINGERPRINT,oppo.permission.OPPO_COMPONENT_SAFE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.sravnizaim	1	0	android.permission.INTERNET	
com.simplepayments_gibdd	12	4	android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE	android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.alfacapital.lk	21	4	android.permission.USE_FINGERPRINT,android.permission.SET_ANIMATION_SCALE,ru.alfacapital.lk.permission.PROCESS_PUSH_MSG,com.android.vending.CHECK_LICENSE,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,ru.alfacapital.lk.permission.pushserver.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,ru.alfacapital.lk.permission.PUSH_PROVIDER,android.permission.READ_CLIPBOARD	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE
ru.rtlabs.mobile.ebs.android	15	7	android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_BIOMETRIC	android.permission.READ_PHONE_STATE,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
com.simplepayments.gosoplata	12	4	android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_INSTALL_PACKAGES	android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.platiuslugi.app	0	0		
ru.tcsbank.tinkoffplatinum	29	10	com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH,android.permission.USE_BIOMETRIC,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.ACCESS_WIFI_STATE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.VIBRATE,android.permission.QUERY_ALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,com.google.android.gms.permission.AD_ID,android.permission.PACKAGE_USAGE_STATS,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.NFC,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.WRITE_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR
ru.minbank.android	21	7	android.permission.USE_BIOMETRIC,ru.minbank.android.permission.MAPS_RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,ru.minbank.android.permission.C2D_MESSAGE,android.permission.USE_FINGERPRINT,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.CHANGE_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.FLASHLIGHT	android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.WRITE_EXTERNAL_STORAGE
ru.deposit.cards	11	2	com.android.launcher.permission.UNINSTALL_SHORTCUT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.stmlabs.procheck.app	13	5	com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.zaimnakarty.kreditblesk	7	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE	
ru.calculators.buyer	9	0	com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET ,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
com.otkritie.daily	32	4	com.huawei.android.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,com.oppo.launcher.permission.READ_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sec.android.provider.badge.permission.READ,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FINGERPRINT,com.otkritie.daily.permission.C2D_MESSAGE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.USE_BIOMETRIC,com.htc.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.android.vending.CHECK_LICENSE,android.permission.WAKE_LOCK	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
com.moex.finuslugi	7	0	android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_NETWORK_STATE	
ru.sovcombank.investor	25	8	android.permission.ACCESS_WIFI_STATE,ru.sovcombank.investor.permission.pushserver.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.USE_BIOMETRIC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.c2dm.permission.RECEIVE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
com.app.everypay	4	0	android.permission.ACCESS_WIFI_STATE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
com.e1c.MobileAccounting	16	2	android.permission.USE_FINGERPRINT,android.permission.BLUETOOTH_ADMIN,android.permission.VIBRATE,android.permission.INTERNET,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_BIOMETRIC,com.android.vending.BILLING,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.kredit.calculator	12	2	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.VIBRATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.android.vending.BILLING,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.REORDER_TASKS,android.permission.ACCESS_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
com.bssys.roscapretail	36	8	com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.INTERNET,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.VIBRATE,android.permission.BLUETOOTH,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sec.android.provider.badge.permission.WRITE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.SYSTEM_ALERT_WINDOW,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.CHANGE_NETWORK_STATE,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,com.sonyericsson.home.permission.BROADCAST_BADGE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.CHANGE_WIFI_STATE,com.anddoes.launcher.permission.UPDATE_COUNT,com.google.android.c2dm.permission.RECEIVE,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.ACCESS_WIFI_STATE	android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_CONTACTS,android.permission.GET_ACCOUNTS
ru.calculator.vkladov	4	2	com.android.vending.BILLING,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
com.serviceit.tgc1lk	33	5	android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.ACCESS_MEDIA_LOCATION,com.oppo.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,com.majeur.launcher.permission.UPDATE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.USE_BIOMETRIC,android.permission.INTERNET,com.htc.launcher.permission.UPDATE_SHORTCUT,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.USE_FINGERPRINT,me.everything.badger.permission.BADGE_COUNT_WRITE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.oppo.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.SYSTEM_ALERT_WINDOW,com.anddoes.launcher.permission.UPDATE_COUNT,com.sec.android.provider.badge.permission.READ,android.permission.MODIFY_AUDIO_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
ru.tinkoff.accounting	19	3	android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.NFC,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.USE_FINGERPRINT,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.creditcards.onlain	5	0	android.permission.WAKE_LOCK,android.permission.INTERNET,ru.creditcards.onlain.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE	
ru.finapp.appzaymbot	6	1	com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_COARSE_LOCATION
com.bifit.dvbank	20	8	android.permission.ACCESS_NETWORK_STATE,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,ru.rtlabs.mobile.ebs.permission.VERIFICATION,android.permission.USE_FINGERPRINT,android.permission.FLASHLIGHT,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.INTERNET,android.permission.WAKE_LOCK	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_CONTACTS,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS
com.bpc.crossplatform_trading.bpc_trading	24	10	android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.c2dm.permission.RECEIVE,android.permission.BLUETOOTH_CONNECT,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.READ_PRIVILEGED_PHONE_STATE,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.cofounder_app	26	0	android.permission.RECEIVE_BOOT_COMPLETED,com.oppo.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sec.android.provider.badge.permission.WRITE,com.sec.android.provider.badge.permission.READ,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,me.everything.badger.permission.BADGE_COUNT_WRITE,com.android.vending.BILLING,com.htc.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.gms.permission.AD_ID,me.everything.badger.permission.BADGE_COUNT_READ,com.cofounder_app.permission.C2D_MESSAGE,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,com.anddoes.launcher.permission.UPDATE_COUNT,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.READ_APP_BADGE	
ru.gazprombank.broker	7	0	android.permission.USE_BIOMETRIC,android.permission.FOREGROUND_SERVICE,android.permission.USE_FINGERPRINT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET	
ru.sberleasing	22	6	android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.BLUETOOTH_SCAN,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.CHANGE_NETWORK_STATE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_CONNECT,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,android.permission.SYSTEM_ALERT_WINDOW	android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA
org.policefines.finesNotCommercial	21	3	android.permission.FOREGROUND_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.ACCESS_NETWORK_STATE,ru.shtrafy_gibdd.nalogi.provider.fines.READ_DATABASE,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,com.htc.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.GET_TASKS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CHANGE_WIFI_STATE,android.permission.VIBRATE,com.sec.android.provider.badge.permission.READ,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
org.bitcoinox.bitcoinoxwallet	16	4	android.permission.READ_SYNC_SETTINGS,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_SECURE_SETTINGS,android.permission.WRITE_SETTINGS,android.permission.WRITE_PROFILE,android.permission.WRITE_SYNC_SETTINGS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.INSTALL_SHORTCUT	android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
